CD_REFNIS,CD_SECTOR,TOTAL,TX_DESCR_SECTOR_NL
"73066",73066ZZZZ,"10",NIET TE LOKALISEREN IN EEN SECTOR
"73083",7308310PQ,"7",HEERS
"73083",73083A001,"2254",TONGEREN-CENTRUM
"73083",73083A011,"1052",TONGEREN - KERKHOF
"73083",73083A012,"160",BILZERSTEENWEG - DRIEKRUIZEN
"73083",73083A022,"741",TONGEREN - STATION
"73083",73083A032,"163",LEOPOLDSWAL - SPORTPLEIN
"73083",73083A041,"598",CENTRUM - SINT-TRUIDENSTEENWEG
"73083",73083A051,"176",CAESARLAAN
"73083",73083A101,"814",SINT-LUTGARD
"73083",73083A112,"398",BERG - STEENWEG
"73083",73083A123,"169",JAMINE
"73083",73083A132,"1120",SINT-LUTGARD - AMBIORIX
"73083",73083A182,"387",HENIS - OVER HET SPOOR
"73083",73083A183,"110",BAVERSSTRAAT
"73083",73083A19-,"167",BLAAR
"73083",73083A202,"529",PLINIUS
"73083",73083A213,"562",BROEK
"73083",73083A221,"195",GASTHUISBOS
"73083",73083A222,"94",RIKSINGEN - NIEUWE STEENWEG
"73083",73083A282,"73",NEERREPEN - ROOI-STEENWEG
"73083",73083A291,"226",MULKEN - BETHO
"73083",73083A303,"1298",NIEUW TONGEREN
"73083",73083A314,"258",FRANCART
"73083",73083A401,"1705",MOTMOLEN
"73083",73083A413,"270",OFFELKE
"73083",73083A422,"436",LUIKERPOORT
"73083",73083A434,"1286",SINT-JAN
"73083",73083A472,"48",OVERHAAM
"73083",73083A482,"0",MOTTEN
"73083",73083A491,"140",LUIKERSTEENWEG
"73083",73083A503,"1549",SINT-MATERNUS
"73083",73083A513,"467",KONINKSEM - PASPOEL
"73083",73083A592,"383",SINT-MATERNUS KATZIJ
"73083",73083B000,"494",KONINKSEM-KERN
"73083",73083B012,"865",KONINKSEM - KASSEI
"73083",73083B091,"7",KONINKSEM-VERSPREIDE BEWONING
"73083",73083C00-,"155",NEERREPEN-KERN
"73083",73083C091,"59",NEERREPEN-VERSPREIDE BEWONING
"73083","73083D001","562",RIKSINGEN-CENTRUM
"73083","73083D012","177",DASHOVEN-NOORD
"73083","73083D091","105",RIKSINGEN-VERSPREIDE BEWONING
"73083","73083D111","148",SCHABOT
"73083","73083E000","541",HENIS-CENTRUM
"73083","73083E091","215",HENIS - VERSPREIDE BEWONING
"73083","73083E112","114",DASHOVEN-ZUID
"73083",73083F002,"266",KETSINGEN-KERN
"73083",73083F081,"110",NOENELDEREN
"73083",73083F091,"181",BERG-KERN
"73083",73083G00-,"336",MAL-DORP
"73083",73083G082,"201",MAL - JEKER
"73083",73083G091,"27",MAL - VERSPREIDE BEWONING
"73083",73083G100,"618",KLEIN MAL
"73083",73083H00-,"546",SLUIZEN-KERN
"73083",73083H082,"25",KERKEDRIES
"73083",73083H091,"130",SLUIZEN - VERSPREIDE BEWONING
"73083",73083J000,"949",NEREM-KERN
"73083",73083J082,"6",NEREM - VERSPR. BEW.- ZUID
"73083",73083J091,"7",SCHERPENBERG
"73083",73083K00-,"765",VREREN-KERN
"73083",73083K013,"769",KLEIN VELD
"73083",73083K082,"90",KOGELHAAL
"73083",73083K091,"122",KROMME GRACHT
"73083",73083K10-,"272",DIETS-HEUR-KERN
"73083",73083K19-,"65",DIETS-HEUR - VERSPR. BEWONING
"73083",73083L00-,"761",RUTTEN-KERN
"73083",73083L09-,"77",RUTTEN - VERSPREIDE BEWONING
"73083",73083M00-,"869",LAUW-KERN
"73083",73083M09-,"155",LAUW - VERSPREIDE BEWONING
"73083",73083N00-,"370",WIDOOIE-KERN
"73083",73083N099,"25",WIDOOIE - VERSPREIDE BEWONING
"73083",73083P00-,"403",PIRINGEN-KERN
"73083",73083P012,"443",PIRINGENSTEENWEG
"73083",73083P091,"110",PIRINGEN - VERSPREIDE BEWONING
"73083",73083R00-,"478",OVERREPEN-KERN
"73083",73083R09-,"224",OVERREPEN-VERSPREIDE BEWONING
"73083",73083S000,"372",'S HERENELDEREN-KERN
"73083",73083S090,"172",'S HERENELDEREN - VERSPR. BEW.
"73083",73083S092,"0",RIJCKERVELD
"73083",73083ZZZZ,"3",NIET TE LOKALISEREN IN EEN SECTOR
"73098",73098A00-,"1256",WELLEN-CENTRUM
"73098",73098A01-,"632",OVERBROEK
"73098",73098A022,"353",PLATTESTRAAT - HOUTSTRAAT
"73098",73098A032,"464",PAPEKELE
"73098",73098A091,"322",ABSWELLEN
"73098",73098A10-,"1062",VROLINGEN-KERN
"73098",73098A191,"664",VROLINGEN - KUKKELBERG
"73098",73098A20-,"294",BOS
"73098",73098A290,"270",BOSVELD - LANGENAKKER
"73098",73098A393,"931",RUSSELT
"73098",73098B09-,"95",HERTEN
"73098",73098C00-,"106",BERLINGEN-KERN
"73098",73098C09-,"85",BERLINGEN-VERSPREIDE BEWONING
"73098",73098D00-,"219",ULBEEK-KERN
"73098","73098D082","155",BEURS
"73098","73098D091","505",ULBEEK - VERSPREIDE BEWONING
"73098",73098ZZZZ,"0",NIET TE LOKALISEREN IN EEN SECTOR
"73107",73107A001,"3102",MECHELEN-AAN-DE-MAAS-CENTRUM
"73107",73107A011,"139",HEERSTRAAT
"73107",73107A042,"1169",KERKHOF
"73107",73107A053,"1027",DE ROOS HAGEN
"73107",73107A072,"28",MECHELEN-AAN-DE-MAAS-INDUSTRIE
"73107",73107A08-,"49",ACHTER HET KANAAL
"73107",73107A101,"2819",PROOSTERBOS
"73107",73107A112,"710",DE HULST
"73107",73107A123,"460",LOTEN
"73107",73107A134,"261",DE MEYSBERG
"73107",73107A191,"333",PRINSENPARK
"73107",73107A299,"15",MECHELSE HEIDE
"73107",73107A302,"2795",MARIAHEIDE
"73107",73107A315,"688",PELSHEI
"73107",73107A330,"1952",MARIAHOF
"73107",73107B00-,"1109",OPGRIMBIE-DORP
"73107",73107B01-,"1101",HEIKANT
"73107",73107B081,"66",HEIWIJK - ONDER DE BERG
"73107",73107B090,"311",DAALGRIMBIE
"73107",73107B0AP,"1078",KLEIN SPANJE
"73107",73107C00-,"775",VUCHT-DORP
"73107",73107C091,"189",HET BROEK
"73107",73107C101,"1019",MARIAHEIDE
"73107",73107C112,"1066",ROSHAAG
"73107",73107C122,"386",LOO
"73107","73107D000","1525",EISDEN-DORP
"73107","73107D022","609",SCHIETSKUIL
"73107","73107D091","313",POMPSTATION
"73107","73107D101","2159",PAUWENGRAAF
"73107","73107D112","1179",BEREMSHEUVEL
"73107","73107D123","323",DRAAIMORTEL
"73107","73107D201","3117",TUINWIJK
"73107","73107D212","802",VERLENGDE PAUWENGRAAF
"73107","73107D222","269",BOFINEX
"73107","73107D281","34",LIMBURG - MAAS
"73107","73107D293","24",EISDEN - SPORTCENTRUM
"73107","73107E000","1144",LEUT-KERN
"73107","73107E090","444",LEUT - VERSPREIDE BEWONING
"73107",73107F000,"903",MEESWIJK-KERN
"73107",73107F090,"59",MEESWIJK - VERSPREIDE BEWONING
"73107",73107G000,"860",BOORSEM-CENTRUM
"73107",73107G09-,"232",MONNIKHOF - ZIJPBEEL
"73107",73107G10-,"622",KOTEM
"73107",73107G112,"175",KOTEM - UITBREIDING
"73107",73107G199,"232",MAAS - VERSPREIDE BEWONING
"73107",73107G29-,"198",STORMVOGEL
"73107",73107H00-,"913",UIKHOVEN-CENTRUM
"73107",73107H010,"228",STEEGSTRAAT - LINDJESWEG
"73107",73107H090,"140",UIKHOVEN - VERSPREIDE BEWONING
"73107",73107ZZZZ,"10",NIET TE LOKALISEREN IN EEN SECTOR
"73109",73109A000,"964",'S GRAVENVOEREN-KERN
"73109",73109A012,"110",SCHOPPEM
"73109",73109A091,"399",'S GRAVENVOEREN -VERSPR. BEW.
"73109",73109B000,"330",SINT-MARTENS-VOEREN-KERN
"73109",73109B012,"120",PLANK
"73109",73109B023,"92",VEURS
"73109",73109B091,"270",ST.-MARTENS-VOEREN-VERSPR.BEW.
"73109",73109C000,"183",TEUVEN-KERN
"73109",73109C08-,"90",NUROP
"73109",73109C090,"204",SINNICH
"73109",73109D00-,"96",REMERSDAAL-KERN
"73109",73109D09-,"199",REMERSDAAL-VERSPREIDE BEWONING
"73109",73109E00-,"86",SINT-PIETERS-VOEREN-KERN
"73109",73109E09-,"159",ST.-PIETERS-VOEREN-VERSPR.BEW.
"73109",73109F00-,"441",MOELINGEN - KERN
"73109",73109F012,"378",WIT-HUIS
"73109",73109F091,"70",MOELINGEN-VERSPREIDE BEWONING
"73109",73109ZZZZ,"2",NIET TE LOKALISEREN IN EEN SECTOR
"81001",81001A00-,"1626",SAINT-DONAT
"81001",81001A01-,"1893",ARLON-CENTRE-SUD
"81001",81001A02-,"1734",SAINT-MARTIN
"81001",81001A031,"1405",ARLON-CENTRE-NORD
"81001",81001A042,"476",HUNEBORG
"81001",81001A053,"1251",STE CROIX
"81001",81001A10-,"931",SPETZ
"81001",81001A201,"1287",SEMOIS
"81001",81001A212,"2288",PATTON
"81001",81001A22-,"24",SESSELICH-CENTRE
"81001",81001A232,"148",SESSELICH-NORD
"81001",81001A273,"9",PATTON - ZONING
"81001",81001A291,"75",SESSELICH - HABITATIONS DISP.
"81001",81001A301,"1360",GALGENBERG
"81001",81001A312,"406",SAINT-DIE
"81001",81001A401,"880",PETITE GAICHEL
"81001",81001A412,"351",ARLON - CIMETIERE
"81001",81001B000,"617",AUTELBAS-CENTRE
"81001",81001B01-,"45",CLAIREFONTAINE
"81001",81001B090,"119",AUTELBAS - HABITATIONS DISP.
"81001",81001B100,"450",STERPENICH-CENTRE
"81001",81001B19-,"175",STERPENICH - HABITATIONS DISP.
"81001",81001B20-,"113",AUTELHAUT-CENTRE
"81001",81001B29-,"228",AUTELHAUT - HABITATIONS DISP.
"81001",81001B30-,"381",WEYLER-CENTRE
"81001",81001B3MA,"9",WEYLER - ZONE ARTISANALE
"81001",81001B3PA,"448",WEYLER - AUF DER KIEMERCHEN/SEYLERHOFF/BIFF/BIREL
"81001",81001C00-,"372",HEINSCH-CENTRE
"81001",81001C012,"100",BRESSE
"81001",81001C023,"81",HEINSCH - EXTENSION
"81001",81001C091,"162",HEINSCH-HABITATIONS DISPERSEES
"81001",81001C10-,"750",FREYLANGE-CENTRE
"81001",81001C19-,"117",FREYLANGE - HABITATIONS DISP.
"81001",81001C200,"978",STOCKEM-CENTRE
"81001",81001C211,"286",STOCKEM - NEUVE
"81001",81001C220,"148",STOCKEM - CASERNE
"81001",81001C23-,"72",POSTERIE
"81001",81001C242,"67",HYDRION
"81001",81001C290,"2",STOCKEM-HABITATIONS DISPERSEES
"81001",81001C30-,"346",SCHOPPACH-CENTRE
"81001",81001C312,"205",HALBARDIER
"81001",81001C391,"176",SCHOPPACH - HABITATIONS DISP.
"81001",81001C40-,"497",FOUCHES-CENTRE
"81001",81001C41-,"346",HEIDEN - CHAUSSEE ROMAINE
"81001",81001C482,"1",KOHLENWEG - POLKNAPP
"81001",81001C49-,"301",FOUCHES - HABITATIONS DISP. WOLFSKAUL - LIESBACH
"81001",81001C50-,"265",SAMPONT-CENTRE
"81001",81001C59-,"213",SAMPONT-HAB.DISP.-TRANSCHIER
"81001",81001D00-,"353",BONNERT-CENTRE
"81001",81001D01-,"475",SCHERENSCHLEIFFER
"81001","81001D022","135",VERS FRASSEM
"81001","81001D033","173",QUATRE VENTS
"81001","81001D091","456",BONNERT-HABITATIONS DISPERSEES
"81001",81001D10-,"243",FRASSEM-CENTRE
"81001","81001D112","214",FRASSEM - EXTENSION
"81001",81001D1AB,"477",SEYMERICH
"81001",81001D1PB,"169",FRASSEM-SEIGHECK/GUSSISBOUR/PEIFFESHOFF
"81001",81001D20-,"458",WALZING-CENTRE
"81001","81001D212","566",VAL VERT
"81001","81001D223","237",PETITE GAICHEL
"81001","81001D291","444",WALZING-HABITATIONS DISPERSEES
"81001","81001D300","240",VIVILLE-CENTRE
"81001","81001D390","206",VIVILLE-HABITATIONS DISPERSEES
"81001",81001E00-,"112",GUIRSCH-CENTRE
"81001",81001E01-,"65",HECKBOUS-CENTRE
"81001",81001E09-,"104",HECKBOUS - HABITATIONS DISP.
"81001",81001F000,"297",TOERNICH-CENTRE
"81001",81001F090,"153",TOERNICH - HABITATIONS DISP.
"81001",81001F100,"419",UDANGE-CENTRE
"81001",81001F190,"165",UDANGE-HABITATIONS DISPERSEES
"81001",81001ZZZZ,"18",NIET TE LOKALISEREN IN EEN SECTOR
"81003",81003A00-,"252",ATTERT-CENTRE
"81003",81003A01-,"78",GRENDEL
"81003",81003A022,"106",AV. DE LA LIBERATION
"81003",81003A033,"177",ATTERT NORD
"81003",81003A091,"168",ATTERT-HABITATIONS DISPERSEES
"81003",81003A10-,"282",POST
"81003",81003A112,"158",SCHADECK - EXTENTION
"81003",81003A191,"161",SCHADECK - HABITATIONS DISP.
"81003",81003A20-,"133",SCHOCKVILLE-CENTRE
"81003",81003A21-,"0",RODENHOF
"81003",81003A29-,"79",SCHOCKVILLE-RODENHOF-HAB.DISP.
"81003",81003B00-,"317",TONTELANGE-CENTRE
"81003",81003B09-,"131",TONTELANGE - HABITATIONS DISP.
"81003",81003B100,"357",METZERT-CENTRE
"81003",81003B190,"159",METZERT-HABITATIONS DISPERSEES
"81003",81003C000,"257",THIAUMONT-CENTRE
"81003",81003C010,"201",TATTERT
"81003",81003C090,"35",THIAUMONT - HABITATIONS DISP.
"81003",81003C10-,"169",LISCHERT-CENTRE
"81003",81003C19-,"80",LISCHERT-HABITATIONS DISP.
"81003",81003C200,"185",LOTTERT-CENTRE
"81003",81003C290,"189",LOTTERT-HABITATIONS DISPERSEES
"81003","81003D000","474",NOBRESSART-CENTRE
"81003","81003D090","90",NOBRESSART - HABITATIONS DISP.
"81003",81003D10-,"439",HEINSTERT-CENTRE
"81003",81003D19-,"138",HEINSTERT - HABITATIONS DISP.
"81003","81003E000","462",NOTHOMB-CENTRE
"81003","81003E090","233",NOTHOMB-HABITATIONS DISPERSEES
"81003",81003E10-,"113",PARETTE-CENTRE
"81003",81003E19-,"30",PARETTE-HABITATIONS DISPERSEES
"81003",81003ZZZZ,"1",NIET TE LOKALISEREN IN EEN SECTOR
"81004",81004A001,"1078",AUBANGE-CENTRE
"81004",81004A01-,"942",CENTRE-CHEM DE FER S.(FRONT.)
"81004",81004A022,"1098",KIM
"81004",81004A033,"765",AUBANGE-NORD-OUEST
"81004",81004A0MA,"0",PED
"81004",81004A0NA,"6",ZONING INDUSTRIEL
"81004",81004A0PA,"695",AUTRE
"81004",81004B00-,"1694",ATHUS-CENTRE
"81004",81004B01-,"1210",ATHUS-CENTRE EST
"81004",81004B02-,"1154",ATHUS-CENTRE SUD
"81004",81004B03-,"664",ATHUS-CENTRE SUD-EST
"81004",81004B07-,"6",COCKERILL
"81004",81004B09-,"270",RODENBUSCH
"81004",81004B100,"109",GUERLANGE-CENTRE
"81004",81004B112,"141",WOSWEILER
"81004",81004B191,"83",GUERLANGE - HABITATIONS DISP.
"81004",81004B21-,"974",CHEMIN DE FER OUEST
"81004",81004B22-,"439",ATHUS P.P.T.
"81004",81004B31-,"770",HOME LORRAIN
"81004",81004B32-,"530",LE BOIS D'ATHUS (SPORT)
"81004",81004C00-,"2467",HALANZY-CENTRE
"81004",81004C09-,"315",HALANZY - HABITATIONS DISP.
"81004",81004C10-,"469",BATTINCOURT-CENTRE
"81004",81004C19-,"55",BATTINCOURT -HABITATIONS DISP.
"81004",81004C200,"503",AIX-SUR-CLOIE-CENTRE
"81004",81004C290,"88",AIX-SUR-CLOIE - HAB. DISP.
"81004","81004D000","557",RACHECOURT-CENTRE
"81004","81004D090","129",RACHECOURT - HABITATIONS DISP.
"81004",81004ZZZZ,"40",NIET TE LOKALISEREN IN EEN SECTOR
"81013",81013A000,"1068",MARTELANGE-CENTRE
"81013",81013A012,"60",LE SANGLIER
"81013",81013A091,"373",MARTELANGE - HABITATIONS DISP.
"81013",81013A10-,"165",RADELANGE-CENTRE
"81013",81013A19-,"112",RADELANGE - HABITATIONS DISP.
"81013",81013A20-,"61",GRUMELANGE-CENTRE
"81013",81013A212,"62",GRUMELANGE EXTENSION
"81013",81013A291,"15",GRUMELANGE - HABITATIONS DISP.
"81013",81013A392,"0",FORET D'ANLIER
"81013",81013ZZZZ,"0",NIET TE LOKALISEREN IN EEN SECTOR
"81015",81015A001,"1770",MESSANCY-CENTRE
"81015",81015A012,"534",MESSANCY - CHATEAU
"81015",81015A022,"589",COTE DE CLERENCY
"81015",81015A0MA,"1",ZONES FORESTIERES ET AGRICOLES
"81015",81015A0PA,"284",ZONING
"81015",81015A200,"688",LONGEAU-CENTRE
"81015",81015A290,"78",LONGEAU-HABITATIONS DISPERSEES
"81015",81015A300,"190",DIFFERT-CENTRE
"81015",81015A390,"27",DIFFERT-HABITATIONS DISPERSEES
"81015",81015A400,"461",TURPANGE-CENTRE
"81015",81015A490,"25",TURPANGE - HABITATIONS DISP.
"81015",81015B000,"675",SELANGE-CENTRE
"81015",81015B090,"74",SELANGE-HABITATIONS DISPERSEES
"81015",81015C000,"265",HABERGY-CENTRE
"81015",81015C01-,"99",GUELFF
"81015",81015C090,"184",HABERGY-HABITATIONS DISPERSEES
"81015",81015C10-,"182",BELANGE-CENTRE
"81015",81015C19-,"86",BELANGE-HABITATIONS DISPERSEES
"81015","81015D001","610",WOLKRANGE-CENTRE
"81015","81015D012","318",BUVANGE
"81015","81015D083","0",PRES WEILER
"81015","81015D090","178",WOLKRANGE - HABITATIONS DISP.
"81015","81015E000","932",HONDELANGE - CENTRE
"81015","81015E090","79",HONDELANGE - HABITATIONS DISP.
"81015",81015ZZZZ,"3",NIET TE LOKALISEREN IN EEN SECTOR
"82003",82003A00-,"684",BASTOGNE-CENTRE
"82003",82003A01-,"642",BASTOGNE-EGLISE-PT SEMINAIRE
"82003",82003A020,"1764",BAS QUARTIER - RUE DE BASTOGNE
"82003",82003A03-,"615",BASTOGNE CENTRE - OUEST
"82003",82003A0MA,"18",ZONING INDUSTRIEL D'ISLE LA HESSE
"82003",82003A0PA,"1194",ISLE LA HESSE
"82003",82003A10-,"1217",BASTOGNE-CENTRE-NORD-OUEST
"82003",82003A113,"242",BASTOGNE - CROIX ROUGE
"82003",82003A12-,"1395",BASTOGNE - CASERNE - HOPITAL
"82003",82003A20-,"518",ROUTE DE NEUFCHATEAU
"82003",82003A212,"168",WACHENOULE
"82003",82003A22-,"269",CROIX BLANCHE - WACHENOULE
"82003",82003A40-,"114",SENOUCHAMPS-CENTRE
"82003",82003A4PN,"189",PERIPHERIE SENONCHAMPS
"82003",82003A5PN,"89",ILE-LES-PRE
"82003",82003A60-,"106",SAVY-CENTRE
"82003",82003A69-,"217",SAVY-HABITATIONS DISPERSEES
"82003",82003A70-,"74",HEMROULLE
"82003",82003A790,"76",HEMROULLE - HABITATIONS DISP.
"82003",82003B00-,"385",WARDIN-CENTRE
"82003",82003B09-,"209",WARDIN-HABITATIONS DISPERSEES
"82003",82003B10-,"113",BRAS-CENTRE
"82003",82003B19-,"163",BRAS-FRONTIERE - HABIT.DISP.
"82003",82003B20-,"203",MARVIE-CENTRE
"82003",82003B29-,"546",MARVIE-ROUTE - HAB. DISP.
"82003",82003B30-,"81",MONT-CENTRE
"82003",82003B39-,"54",MONT - HAB. DISP.-FERME DUMONT
"82003",82003B40-,"46",BIZORY-CENTRE
"82003",82003B49-,"154",BIZORY-HABITATIONS DISPERSEES (CHEMINS DE BASTOGNE NOVILLE)
"82003",82003B500,"274",HAUTE - MAGERET
"82003",82003B512,"140",BASSE - MAGERET
"82003",82003B591,"110",MAGERET-HABITATIONS DISPERSEES
"82003",82003B60-,"65",BENONCHAMPS-CENTRE
"82003",82003B69-,"80",BENOMCHAMPS-HABITATIONS DISP.
"82003",82003C00-,"41",VILLERS-LA-BONNE-EAU-CENTRE
"82003",82003C09-,"35",VILLERS-LA-B0NNE-EAU-HAB.DISP.
"82003",82003C10-,"77",LUTREMANGE-CENTRE
"82003",82003C19-,"60",LUTREMANGE - HABITATIONS DISP.
"82003",82003C20-,"35",LIVARCHAMPS-CENTRE
"82003",82003C29-,"11",LIVARCHAMPS-HABITATIONS DISP.
"82003",82003C300,"116",LUTREBOIS-CENTRE
"82003",82003C390,"57",LUTREBOIS - HABITATIONS DISP.
"82003",82003C49-,"32",REMOIFOSSE
"82003",82003C59-,"25",LOSANGE
"82003",82003D00-,"207",NOVILLE-CENTRE
"82003",82003D01-,"214",COBRU
"82003",82003D09-,"106",NOVILLE-HABITATIONS DISPERSEES
"82003",82003D10-,"93",FOI-CENTRE
"82003",82003D19-,"115",FOI - HABITATIONS DISPERSEES
"82003",82003D20-,"95",RECOGNE-CENTRE
"82003",82003D29-,"109",RECOGNE-HABITATIONS DISPERSEES
"82003",82003D30-,"141",VAU-CENTRE
"82003",82003D39-,"135",VAU - HABITATIONS DISPERSEES
"82003",82003D40-,"38",WICOURT-CENTRE
"82003",82003D4PN,"158",PERIPHERIE WICOURT
"82003",82003D50-,"131",RACHAMPS-CENTRE
"82003",82003D51-,"68",HARDIGNI
"82003",82003D59-,"290",HARDIGNI-RACHAMPS - HAB. DISP.
"82003","82003D600","150",LUZERI-CENTRE
"82003","82003D690","83",LUZERI-HABITATIONS DISPERSEES
"82003",82003E00-,"118",LONGVILLY-CENTRE
"82003",82003E09-,"57",LONGVILLY - HABITATIONS DISP.
"82003",82003E10-,"117",ARLONCOURT-CENTRE
"82003",82003E19-,"163",ARLONCOURT - HABITATIONS DISP.
"82003",82003E20-,"122",MICHAMPS
"82003",82003E21-,"24",AUBOURCI
"82003",82003E29-,"138",HORITIME - CHEMIN DES PELERINS
"82003",82003E30-,"107",MOINET-CENTRE
"82003",82003E39-,"75",MOINET-HABITATIONS DISPERSEES
"82003",82003E40-,"411",BOURCY-CENTRE
"82003",82003E49-,"126",BOURCY-HABITATIONS DISPERSEES
"82003",82003ZZZZ,"2",NIET TE LOKALISEREN IN EEN SECTOR
"82005",82005A00-,"377",BERTOGNE-CENTRE
"82005",82005A09-,"198",BERTOGNE - HABITATIONS DISP.
"82005",82005A10-,"31",BETHOMONT-CENTRE
"82005",82005A19-,"27",BETHOMONT - HABITATIONS DISP.
"82005",82005A20-,"169",COMPOGNE-CENTRE
"82005",82005A21-,"97",RASTATE
"82005",82005A22-,"38",VIVROU
"82005",82005A29-,"131",COMPOGNE - HABITATIONS DISP.
"82005",82005B00-,"261",LONGCHAMPS-CENTRE
"82005",82005B01-,"60",MONAVILLE
"82005",82005B02-,"113",WITHIMONT
"82005",82005B03-,"30",FAYIS
"82005",82005B091,"304",ROLLEY
"82005",82005B30-,"186",CHAMPS-CENTRE
"82005",82005B310,"55",ROUETTE-CENTRE
"82005",82005B390,"146",CHAMPS-ROUETTE-HAB. DISP.
"82005",82005B40-,"126",MANDE SAINT-ETIENNE - CENTRE
"82005",82005B410,"25",FLAMISOULE-CENTRE
"82005",82005B490,"144",MANDE SAINT-ETIENNE-FLAMISOULE HABITATIONS DISPERSEES
"82005",82005C00-,"49",FLAMIERGE-CENTRE
"82005",82005C01-,"33",TRONLE
"82005",82005C09-,"108",FLAMIERGE - HABITATIONS DISP.
"82005",82005C10-,"53",SALLE-CENTRE
"82005",82005C11-,"35",TROIS-MONTS-CENTRE
"82005",82005C122,"13",TROIS-MONTS EST
"82005",82005C191,"67",SALLE - TROIS-MONTS -HAB.DISP.
"82005",82005C20-,"104",GIVROULLE-CENTRE
"82005",82005C29-,"86",GIVROULLE -HABITATIONS DISP.
"82005",82005C30-,"246",GIVRY-CENTRE
"82005",82005C31-,"13",FRENET
"82005",82005C39-,"231",GIVRY-HABITATIONS DISPERSEES
"82005",82005C40-,"106",GIVES-CENTRE
"82005",82005C49-,"13",GIVES-HABITATIONS DISPERSEES
"82005",82005C50-,"15",WIGNY-CENTRE
"82005",82005C59-,"17",WIGNY-HABITATIONS DISPERSEES
"82005",82005C60-,"25",ROUMONT-CENTRE
"82005",82005C681,"0",MORIVILLE
"82005",82005C69-,"18",ROUMONT-HABITATIONS DISPERSEES
"82005",82005ZZZZ,"0",NIET TE LOKALISEREN IN EEN SECTOR
"82009",82009A00-,"278",FAUVILLERS-CENTRE
"82009",82009A09-,"179",BARRIERE TRAQUEBOIS-HAB.DISP.
"82009",82009A10-,"110",BODANGE-CENTRE
"82009",82009A19-,"19",BODANGE-HABITATIONS DISPERSEES
"82009",82009A20-,"58",MENUFONTAINE-CENTRE
"82009",82009A21-,"78",HOTTE-CENTRE
"82009",82009A29-,"152",MENUFONTAINE - HOTTE-HAB.DISP.
"82009",82009A30-,"138",WISEMBACH-CENTRE
"82009",82009A39-,"27",WISEMBACH - HABITATIONS DISP.
"82009",82009B00-,"137",TINTANGE-CENTRE
"82009",82009B09-,"67",TINTANGE - HABITATIONS DISP.
"82009",82009B100,"104",WARNACH-CENTRE
"82009",82009B190,"55",WARNACH-HABITATIONS DISPERSEES
"82009",82009C00-,"117",HOLLANGE-CENTRE
"82009",82009C09-,"81",HOLLANGE - HABITATIONS DISP.
"82009",82009C100,"139",HONVILLE-CENTRE
"82009",82009C190,"33",HONVILLE - HABITATIONS DISP.
"82009",82009C20-,"105",STRAINCHAMPS BAS
"82009",82009C212,"30",STRAINCHAMPS HAUT
"82009",82009C291,"23",STRAINCHAMPS - HAB. DISP.
"82009",82009C30-,"25",BURNON-CENTRE
"82009",82009C39-,"56",BURNON-HABITATIONS DISPERSEES
"82009",82009C40-,"156",SAINLEZ-CENTRE
"82009",82009C49-,"93",SAINLEZ-HABITATIONS DISPERSEES
"82009",82009C59-,"78",MALMAISON
"82009",82009ZZZZ,"0",NIET TE LOKALISEREN IN EEN SECTOR
"82014",8201410PQ,"9",RANDOUX
"82014",82014A00-,"791",HOUFFALIZE-CENTRE
"82014",82014A01-,"67",VILLE OUEST
"82014",82014A02-,"168",VILLE NORD
"82014",82014A09-,"241",CHAMPS ET FORETS
"82014",82014B00-,"216",MABOMPRE-CENTRE
"82014",82014B09-,"59",RANDOUX-HABITATIONS DISPERSEES
"82014",82014B10-,"82",VELLEREUX-CENTRE
"82014",82014B19-,"43",VELLEREUX - HABITATIONS DISP.- MOULIN RAFSADAY
"82014",82014B20-,"84",ENGREUX-CENTRE
"82014",82014B262,"4",ADEPS - CERCLE NAUTIQUE
"82014",82014B291,"40",ENGREUX - HABITATIONS DISP.
"82014",82014B30-,"66",BONNERUE-CENTRE
"82014",82014B39-,"86",BONNERUE - HABITATIONS DISP.
"82014",82014C001,"307",NADRIN-CENTRE
"82014",82014C012,"25",OLLOMONT
"82014",82014C022,"46",HEROU
"82014",82014C091,"103",NADRIN-HABITATIONS DISPERSEES
"82014",82014C10-,"70",FILLY-CENTRE
"82014",82014C19-,"31",FILLY - HABITATIONS DISPERSEES
"82014",82014D00-,"204",WIBRIN-CENTRE
"82014",82014D09-,"173",WIBRIN-HABITATIONS DISPERSEES
"82014",82014D10-,"11",ACHOUFFE-CENTRE
"82014",82014D19-,"29",ACHOUFFE - HABITATIONS DISP.
"82014",82014D20-,"46",GRANDE MORMONT
"82014","82014D212","32",PETITE MORMONT
"82014","82014D291","21",MORMONT-HABITATIONS DISPERSEES
"82014","82014E001","74",TAILLES-CENTRE
"82014","82014E012","102",LES CENSES - LES COLAS
"82014",82014E09-,"27",COLAS - FOND
"82014","82014E199","15",CEDROGNE
"82014",82014E20-,"42",CHABREHEZ-CENTRE
"82014",82014E29-,"9",CHABREHEZ - HABITATIONS DISP.
"82014",82014F00-,"95",MONT-CENTRE
"82014",82014F09-,"74",MONT - HABITATIONS DISPERSEES
"82014",82014F10-,"14",FONTENAILLE-CENTRE
"82014",82014F19-,"62",FONTENAILLE -HABITATIONS DISP.
"82014",82014F20-,"69",TAVERNEUX-CENTRE
"82014",82014F29-,"114",TAVERNEUX - HABITATIONS DISP.
