,CD_REFNIS,CD_SECTOR,TOTAL,TX_DESCR_SECTOR_NL,ZONENUMMER
5145,25107,25107C092,0,HAUTE HEUVAL,3417.0
5146,25107,25107C199,25,BOIS DE HAUTE HEUVAL,3417.0
5147,25107,25107D001,1571,MARBAIS-CENTRE,3418.0
5148,25107,25107D08-,129,THYLE,3418.0
5149,25107,25107D09-,190,LES TROIS BURETTES - MONCEAU DU BERGER - CHASSART,3418.0
5150,25107,25107D10-,789,MARBISOUX,3418.0
5151,25107,25107D112,177,CHAMP DE COIGNEE,3418.0
5152,25107,25107D19-,165,GENTISART-DEPOIS,3418.0
5153,25107,25107D210,151,DREUMONT,3418.0
5154,25107,25107E00-,944,SART-DAMES-AVELINNES-CENTRE,3419.0
5155,25107,25107E01-,730,TRY-THYLE,3419.0
5156,25107,25107E091,60,SART-DAMES-AVELINNES-HAB.DISP.,3419.0
5157,25107,25107E10-,733,PAVE-PARADIS,3419.0
5158,25107,25107E11-,187,PIRAUMONT,3419.0
5159,25107,25107E19-,177,CHECHY - LA HUTTE - JUMEREE,3419.0
5160,25107,25107E212,256,DIX HUIT CENT QUINZE,3419.0
5161,25107,25107ZZZZ,0,NIET TE LOKALISEREN IN EEN SECTOR,
5162,25110,25110A00-,788,WATERLOO-CENTRE,3420.0
5163,25110,25110A01-,1278,BELLE-VUE,3420.0
5164,25110,25110A012,7,ARGENTINE,3420.0
5165,25110,25110A021,887,PLATEAU DE L'ANGE,3420.0
5166,25110,25110A03-,960,RUE DE L'INFANTE,3421.0
5167,25110,25110A040,1870,MOULIN BRULE (QUARTIER DU),3421.0
5168,25110,25110A10-,1728,SAINTE-ANNE,3422.0
5169,25110,25110A111,418,CHATEAU CHEVAL,3422.0
5170,25110,25110A12-,1423,LES ROUSSETTES,3422.0
5171,25110,25110A13-,1447,LE MENIL,3422.0
5172,25110,25110A180,41,FICHERMONT,3423.0
5173,25110,25110A182,7,BIVOUAC,3423.0
5174,25110,25110A191,0,STATION D'EPURATION,3424.0
5175,25110,25110A192,0,PONT DE BERLAYMONT,3424.0
5176,25110,25110A1MJ,0,SUCRERIE,3424.0
5177,25110,25110A20-,1350,CHENOIS,3425.0
5178,25110,25110A210,2342,LES BRUYERES,3421.0
5179,25110,25110A22-,434,CHAMP PALAU,3425.0
5180,25110,25110A233,2046,ESCAVEE,3425.0
5181,25110,25110A290,2,SAINTE-GERTRUDE,3421.0
5182,25110,25110A315,188,SINT-JOHN,3426.0
5183,25110,25110A322,1761,CONSTELLATION - AYWIERS,3426.0
5184,25110,25110A332,294,VERT COUCOU,3426.0
5185,25110,25110A391,191,DOMAINE ARGENTEUIL,3427.0
5186,25110,25110A401,1079,FOND VANDENBOSCH,3424.0
5187,25110,25110A412,924,ROUSSART,3424.0
5188,25110,25110A421,937,CHAMP DE MAI,3428.0
5189,25110,25110A423,896,LES DAUPHINS,3428.0
5190,25110,25110A434,540,WAGRAM,3424.0
5191,25110,25110A442,2132,BEAUFAUX,3428.0
5192,25110,25110A61-,1286,BEAU-SEJOUR (PLATEAU),3429.0
5193,25110,25110A62-,1845,CHASSEURS (DREVE DES),3429.0
5194,25110,25110A631,1259,MANOIR,3430.0
5195,25110,25110A692,12,MAISON DU SEIGNEUR,3427.0
5196,25110,25110ZZZZ,7,NIET TE LOKALISEREN IN EEN SECTOR,
5197,25112,25112A001,1641,WAVRE-CENTRE VILLE,3431.0
5198,25112,25112A011,1378,SABLON,3432.0
5199,25112,25112A022,824,WAVRE-GARE,3431.0
5200,25112,25112A032,1419,QUATRE CHEMINS,3433.0
5201,25112,25112A100,1257,BASSE WAVRE,3434.0
5202,25112,25112A11-,1843,PARC DES PRINCES,3434.0
5203,25112,25112A122,1061,GRAND TOUR,3435.0
5204,25112,25112A132,66,BOIS DE DOICEAU,3436.0
5205,25112,25112A191,21,LONG CHAMP,3436.0
5206,25112,25112A201,579,CHAMP DES MONTS,3437.0
5207,25112,25112A21-,842,CHEREMONT,3438.0
5208,25112,25112A222,968,BRUYERE-STE-ANNE,3438.0
5209,25112,25112A2AJ,1717,QUATRE SAPINS,3439.0
5210,25112,25112A301,1246,SAINTE-ANNE - BORGENDAEL,3440.0
5211,25112,25112A31-,2256,ORANGERIE,3441.0
5212,25112,25112A32-,422,STADT,3442.0
5213,25112,25112A332,754,PARC DES SAULES,3441.0
5214,25112,25112A380,58,CULOT-VERTE VOIE,3443.0
5215,25112,25112A390,437,LE RY,3442.0
5216,25112,25112A4MC,31,PARC INDUSTRIEL NORD,3444.0
5217,25112,25112A4PC,94,LA BILANDE,3445.0
5218,25112,25112A5AA,493,DOMAINE DE LAUZELLE,3446.0
5219,25112,25112A5BB,431,LES CHAUWERES,3446.0
5220,25112,25112A5MA,107,TREFLE DES BALANCOIRES,3446.0
5221,25112,25112A5PB,495,LOUVRANGES - BOIS DU VAL,3446.0
5222,25112,25112B00-,1002,BIERGES-CENTRE,3447.0
5223,25112,25112B01-,1067,VALLEES,3447.0
5224,25112,25112B023,293,LA HAIE-(BIERGES),3447.0
5225,25112,25112B074,85,PARC INDUSTRIEL SUD - WASTINNES - MOULIN,3447.0
5226,25112,25112B082,118,BOIS WILMET,3447.0
5227,25112,25112B091,0,LE POINT DU JOUR,3447.0
5228,25112,25112B101,140,QUERELLES,3447.0
5229,25112,25112B112,329,QUATRE CHEMINS,3447.0
5230,25112,25112B12-,533,BOIS DE LA PIERRE,3447.0
5231,25112,25112B133,356,LA RESERVE,3447.0
5232,25112,25112B185,15,ERMITAGE,3447.0
5233,25112,25112B200,530,CHAMPLES - CENTRE,3447.0
5234,25112,25112B290,94,TEMPLIERS,3447.0
5235,25112,25112B302,488,ANGOUSART,3447.0
5236,25112,25112B391,10,BOIS DE BIERGES,3447.0
5237,25112,25112C001,891,LIMAL-CENTRE,3448.0
5238,25112,25112C010,1331,BOURSE -  BARIVAUX,3448.0
5239,25112,25112C022,307,CHATEAU,3448.0
5240,25112,25112C031,545,LA HAIE,3448.0
5241,25112,25112C042,469,DOMAINE MILITAIRE,
5242,25112,25112C052,88,LES PRES,3448.0
5243,25112,25112C091,4,LES BALLAUX,3448.0
5244,25112,25112C10-,1224,PAR DELA L'EAU -TIENNE VANASSE,3449.0
5245,25112,25112C113,213,TIENNE DES PREU - TROU DU HAUT,3449.0
5246,25112,25112C182,4,DYLE,3448.0
5247,25112,25112C191,68,LE MANIL,3449.0
5248,25112,25112C20-,660,GRANSART,3448.0
5249,25112,25112C210,242,PROFONSART,3448.0
5250,25112,25112C282,143,CHAMP PIPICHE,3448.0
5251,25112,25112C2AV,561,LE PELERIN,3448.0
5252,25112,25112C2QV,76,LA BOURSE,3448.0
5253,25112,25112C310,489,BEAUCHAMP,3450.0
5254,25112,25112C322,1343,VILLAGE EXPO,3450.0
5255,25112,25112C391,0,BOIS DE LIMAL,3450.0
5256,25112,25112C404,655,BOIS DU MANIL-BOIS DE L'AVOCAT,3449.0
5257,25112,25112ZZZZ,13,NIET TE LOKALISEREN IN EEN SECTOR,
5258,25117,25117A00-,494,CHASTRE-CENTRE,3451.0
5259,25117,25117A011,865,CHASTRE-GARE,3451.0
5260,25117,25117A090,72,CHASTRE-HAB. DISPERSEES,3451.0
5261,25117,25117A101,1009,BLANMONT-CENTRE,3451.0
5262,25117,25117A112,445,BLANMONT - AU CHENE,3451.0
5263,25117,25117A122,475,LES LOVIERES,3451.0
5264,25117,25117A190,39,BLANMONT-HAB. DISPERSEES,3451.0
5265,25117,25117A20-,503,VILLEROUX-CENTRE,3451.0
5266,25117,25117A282,45,ARBRE DE LA JUSTICE-HAB. DISP.,3451.0
5267,25117,25117A291,38,VILLEROUX--HAB. DISPERSEES,3451.0
5268,25117,25117B001,727,CORTIL-NOIRMONT-CENTRE,3452.0
5269,25117,25117B022,222,LE FRY DES RUDES,3452.0
5270,25117,25117B033,250,FERME DU BATI,3452.0
5271,25117,25117B082,21,CORTIL-NOIRMONT-HAB. DISP. EST,3452.0
5272,25117,25117B091,95,CORTIL-NOIRMONT-HAB.DISP.OUEST,3452.0
5273,25117,25117B100,647,NOIRMONT,3452.0
5274,25117,25117C00-,602,SAINT-GERY-CENTRE,3453.0
5275,25117,25117C012,105,LE BOSQUET,3453.0
5276,25117,25117C091,59,SAINT-GERY-HAB. DISPERSEES,3453.0
5277,25117,25117C199,54,CORCALE,3453.0
5278,25117,25117D001,530,GENTINES-CENTRES,3454.0
5279,25117,25117D022,273,ALTIAU,3454.0
5280,25117,25117D099,155,GENTINNES-HAB. DISPERSEES,3454.0
5281,25117,25117ZZZZ,1,NIET TE LOKALISEREN IN EEN SECTOR,
5282,25118,25118A001,1554,NEERHEYLISSEM-CENTRE,3455.0
5283,25118,25118A012,625,ARDEVOOR,3455.0
5284,25118,25118A082,24,BRACATE-HABITATIONS DISP.,3455.0
5285,25118,25118A091,42,SAINT DONAT-HABITATIONS DISP.,3455.0
5286,25118,25118B00-,230,OPHEYLISSEM-CENTRE,3456.0
5287,25118,25118B09-,37,OPHEYLISSEM-HABITATIONS DISP.,3456.0
5288,25118,25118B10-,472,HAMPTEAU-CENTRE,3456.0
5289,25118,25118B19-,160,HAMPTEAU-HABITATIONS DISP.,3456.0
5290,25118,25118C00-,501,LINSMEAU-CENTRE,3457.0
5291,25118,25118C082,0,BOIS DE LATTES,3457.0
5292,25118,25118C091,0,ARBRE DE LA GORLETTE-HAB.DISP.,3457.0
5293,25118,25118ZZZZ,3,NIET TE LOKALISEREN IN EEN SECTOR,
5294,25119,2511910PQ,12,GRAND CHEMIN,3459.0
5295,25119,25119A000,495,LASNE-CHAP.-ST-LAMBERT-CENTRE,
5296,25119,25119A01-,337,RENIVAL-CULOT,
5297,25119,25119A022,271,CATURIAS,
5298,25119,25119A081,35,LASNE - CHAMP SUD,
5299,25119,25119A090,353,DADELANE - CHAMP DES VIGNES,
5300,25119,25119A100,487,CHAPELLE-SAINT-LAMBERT,
5301,25119,25119A110,406,RENIPONT-LA BRUYERE,
5302,25119,25119A190,102,CHAPELLE-PLATEAU,
5303,25119,25119A210,570,BEAUMONT,
5304,25119,25119A310,420,BOIS-ELOI,
5305,25119,25119A320,211,PAYOT,
5306,25119,25119A382,0,BOIS PARIS,
5307,25119,25119A400,554,GENLEAU,
5308,25119,25119A491,23,FICHERMONT,
5309,25119,25119B00-,255,COUTURE-SAINT-GERMAIN-CENTRE,3460.0
5310,25119,25119B012,125,FOND D'AGNY,3460.0
5311,25119,25119B099,9,AYWIERS-HABITATIONS DISPERSEES,3460.0
5312,25119,25119B101,438,SAUVAGEMONT-CENTRE,3460.0
5313,25119,25119B112,386,CHENE AU CORBEAU,3460.0
5314,25119,25119B190,4,BOIS LOWET,3460.0
5315,25119,25119B21-,143,AYWIERS-CENTRE,3460.0
5316,25119,25119C00-,335,MARANSART-CENTRE,3461.0
5317,25119,25119C010,149,COLINET,3461.0
5318,25119,25119C090,26,MARANSART-HABITATIONS DISP.,3461.0
5319,25119,25119C110,403,HANOGRUNE,3461.0
5320,25119,25119C190,101,LASNE,3461.0
5321,25119,25119D001,251,OHAIN-CENTRE,3462.0
5322,25119,25119D010,811,CHAUBRIRE,3462.0
5323,25119,25119D02-,292,CHENE AUX RENARDS,3462.0
5324,25119,25119D032,306,MESSAGER DE BRUXELLES,3462.0
5325,25119,25119D042,288,PEQUE,3462.0
5326,25119,25119D052,257,CHAMP DE GENVAL,3462.0
5327,25119,25119D083,115,MARGO,3462.0
5328,25119,25119D091,16,BOIS D'OHAIN,3462.0
5329,25119,25119D10-,1100,RANSBECK-CENTRE,3462.0
5330,25119,25119D111,316,ARGENTEUIL,3462.0
5331,25119,25119D122,377,BAS-RANSBECK,3462.0
5332,25119,25119D190,271,RANSBECK-HABITATIONS DISP.,3462.0
5333,25119,25119D200,670,HANNONSART,3462.0
5334,25119,25119D291,41,LA RAMEE,3462.0
5335,25119,25119D310,725,GROS TIENNE,3462.0
5336,25119,25119D412,196,LA MARACHE,3463.0
5337,25119,25119D491,6,CAMUSELLE,3463.0
5338,25119,25119E001,657,PLANCENOIT-CENTRE,3464.0
5339,25119,25119E022,409,VIEILLE GARDE,3464.0
5340,25119,25119E032,382,RUE AUX LOUPS,3464.0
5341,25119,25119E099,54,CHAMP DE BATAILLE,3464.0
5342,25119,25119E199,75,MAISON DU ROY,3464.0
5343,25119,25119ZZZZ,6,NIET TE LOKALISEREN IN EEN SECTOR,
5344,25120,25120A001,839,ORP-LE-GRAND,3465.0
5345,25120,25120A012,295,VALLEE,3465.0
5346,25120,25120A099,270,LANOO-HABITATIONS DISPERSEES,3465.0
5347,25120,25120A10-,659,ORP-LE-PETIT-CENTRE,3465.0
5348,25120,25120A190,6,ORP-LE-PETIT-HABITATIONS DISP.,3465.0
5349,25120,25120A20-,448,MARET-CENTRE,3465.0
5350,25120,25120B00-,742,JANDRAIN-CENTRE,3466.0
5351,25120,25120B099,91,JANDRAIN - JANDRENOUILLE - HABITATIONS DISPERSEES,3466.0
5352,25120,25120B10-,368,JANDRENOUILLE-CENTRE,3466.0
5353,25120,25120B292,20,MOULIN,3466.0
5354,25120,25120C00-,1017,JAUCHE-CENTRE,3467.0
5355,25120,25120C010,655,JAUCHE-CENTRE NORD,3467.0
5356,25120,25120C082,86,RENEAU - FOSSE,3467.0
5357,25120,25120C099,61,LA BRUYERE,3467.0
5358,25120,25120C293,13,LA TOMBALE,3467.0
5359,25120,25120D00-,611,FOLX-LES-CAVES-CENTRE,3468.0
5360,25120,25120D09-,150,LES CAVES -LES TAILLIS -FODIER,3468.0
5361,25120,25120E00-,690,ENINES-CENTRE,3469.0
5362,25120,25120F00-,466,MARILLES-CENTRE,3470.0
5363,25120,25120F09-,100,MARILLES-HABITATIONS DISP.,3470.0
5364,25120,25120F109,352,NODRENGE,3470.0
5365,25120,25120F19-,28,SAUSSOY,3470.0
5366,25120,25120G00-,858,NODUWEZ-CENTRE,3471.0
5367,25120,25120G01-,53,LIBERTANGE-CENTRE,3471.0
5368,25120,25120G080,11,LIBERTANGE-HABITATIONS DISP.,3471.0
5369,25120,25120G090,112,NODUWEZ-HABITATIONS DISP.,3471.0
5370,25120,25120ZZZZ,0,NIET TE LOKALISEREN IN EEN SECTOR,
5371,25121,25121A00-,1447,OTTIGNIES-CENTRE,3472.0
5372,25121,25121A02-,666,CLINIQUE,3472.0
5373,25121,25121A070,358,FRANQUENIES,3473.0
5374,25121,25121A10-,867,DEUX PONTS,3473.0
5375,25121,25121A11-,1009,STIMONT,3473.0
5376,25121,25121A120,410,ETOILE (PARC DE L'),3473.0
5377,25121,25121A13-,167,LE RENIVAUX,3473.0
5378,25121,25121A141,191,BLANC RY (OTTIGNIES),3473.0
5379,25121,25121A189,70,GARE,3473.0
5380,25121,25121A190,3,LE BOIS DES REVES,3473.0
5381,25121,25121A20-,1841,PETIT RY,3472.0
5382,25121,25121A212,211,PINCHART,3474.0
5383,25121,25121A291,344,PINCHART,3474.0
5384,25121,25121A301,418,BLOCRY,3475.0
5385,25121,25121A31-,848,LA CROIX,3473.0
5386,25121,25121A322,706,BAULOY,3473.0
5387,25121,25121A381,7,MALAISE,3476.0
5388,25121,25121A391,38,BOIS DE LAUZELLE,3477.0
5389,25121,25121A402,757,LOUVAIN-LA-NEUVE-CENTRE,3478.0
5390,25121,25121A503,408,BICREAU-CENTRE,3479.0
5391,25121,25121A514,61,BICREAU - ZONE ACADEMIQUE,3479.0
5392,25121,25121A525,883,ESPINETTE,3479.0
5393,25121,25121A536,313,BARAQUE EXTENSION,3479.0
5394,25121,25121A577,0,PARC SCIENTIFIQUE,3480.0
5395,25121,25121A608,452,BRUYERE-CENTRE,3479.0
5396,25121,25121A6AJ,3374,BRUYERE - HABITATIONS DIPERSEES,3481.0
5397,25121,25121A703,747,HOCAILLE-CENTRE,3482.0
5398,25121,25121A713,783,HOCAILLE-HAUTE,3475.0
5399,25121,25121A724,211,CENTRE SPORTIF,3475.0
5400,25121,25121A735,325,HOCAILLE - CLOS,3482.0
5401,25121,25121A806,1571,LAUZELLE,3483.0
5402,25121,25121A912,259,BRUYERES,3476.0
5403,25121,25121B00-,516,CEROUX-CENTRE,3484.0
5404,25121,25121B01-,180,LE TRY,3484.0
5405,25121,25121B0PN,341,MORIENSART - FERRIERES - CROIX THOMAS,3484.0
5406,25121,25121B101,1764,MOUSTY-CENTRE,3484.0
5407,25121,25121B110,519,FRANQUENIES,3484.0
5408,25121,25121B122,333,MOUSTY - CIMETIERE,3484.0
5409,25121,25121B181,0,BRULOTTE,3484.0
5410,25121,25121B191,886,MOUSTY-HABITATIONS DISPERSEES,3484.0
5411,25121,25121B212,750,CHAPELLE AUX SABOTS,3484.0
5412,25121,25121B312,126,BOIS DE MARIMONT,3484.0
5413,25121,25121C001,1471,LIMELETTE-CENTRE,3485.0
5414,25121,25121C02-,569,PLACE EUROPE,3485.0
5415,25121,25121C072,26,PARC INDUSTRIEL,3485.0
5416,25121,25121C091,6,LIMELETTE-HABITATIONS DISP.,3485.0
5417,25121,25121C101,484,ROFESSART-EGLISE,3485.0
5418,25121,25121C112,561,ROFESSART-CHARNOIS,3485.0
5419,25121,25121C19-,104,ROFESSART-HABITATIONS DISP.,3485.0
5420,25121,25121C212,25,BLANC RY (LIMELETTE),3485.0
5421,25121,25121C291,182,TAILLE DU CHATEAU,3485.0
5422,25121,25121C2AJ,419,FERME DU PONT,3485.0
5423,25121,25121C310,1097,BUSTON CITE,3485.0
5424,25121,25121C323,418,PIROY-CORBEAU,3485.0
5425,25121,25121C392,41,SABLIERE,3485.0
5426,25121,25121D200,141,LA BARAQUE,3486.0
5427,25121,25121D272,14,LOUVAIN-LA-NEUVE -PARC INDUST.,3486.0
5428,25121,25121D282,2,FERME DE LAUZELLE,3486.0
5429,25121,25121D285,10,CHAPELLE ABBE HUYBERECHTS,3486.0
5430,25121,25121D291,401,BURNIAS,3486.0
5431,25121,25121ZZZZ,27,NIET TE LOKALISEREN IN EEN SECTOR,
5432,25122,25122A00-,595,RAMILLIES-CENTRE,3487.0
5433,25122,25122A09-,87,RAMILLIES-HABITATIONS DISP.,3487.0
5434,25122,25122A10-,91,OFFUS-CENTRE,3487.0
5435,25122,25122A199,37,OFFUS - HABITATIONS DISPERSEES,3487.0
5436,25122,25122A21-,30,GARE - CENTRE,3487.0
5437,25122,25122B00-,507,GRAND-ROSIERE-HOTTOMONT-CENTRE,3488.0
5438,25122,25122B01-,65,HOTTOMONT,3488.0
5439,25122,25122B082,13,AUBREME CHAMPS,3488.0
5440,25122,25122B091,172,CHENOIS-CHAMPS,3488.0
5441,25122,25122C00-,779,GEEST-GEROMPONT-CENTRE,3489.0
5442,25122,25122C089,55,L'AMERIQUE,3489.0
5443,25122,25122C090,26,FOND AUX CRAPAUDS,3489.0
5444,25122,25122C11-,100,RAMILLIES STATION-CENTRE,3489.0
5445,25122,25122C20-,468,PETIT-ROSIERE-CENTRE,3489.0
5446,25122,25122C290,122,PETIT-ROSIERE -HAB. DISP.,3489.0
5447,25122,25122D001,481,MONT-SAINT-ANDRE-CENTRE,3490.0
5448,25122,25122D022,155,PETITE COYARDE,3490.0
5449,25122,25122D082,38,GRANDE COYARDE,3490.0
5450,25122,25122D091,36,MONT-SAINT-ANDRE-HAB. DISP.,3490.0
5451,25122,25122D11-,114,LALOUX,3490.0
5452,25122,25122E00-,270,BOMAL-CENTRE,3491.0
5453,25122,25122E09-,11,BOMAL-HABITATIONS DISPERSEES,3491.0
5454,25122,25122E11-,57,HEDENGE-CENTRE,3491.0
5455,25122,25122E19-,0,HEDENGE-HABITATIONS DISPERSEES,3491.0
5456,25122,25122F00-,401,AUTRE-EGLISE-CENTRE,3492.0
5457,25122,25122F01-,404,PIROY,3492.0
5458,25122,25122F099,74,RAMILLIES-GARE -HAB. DISP.,3492.0
5459,25122,25122F10-,53,RAMILLES-GARE-CENTRE,3492.0
5460,25122,25122F20-,167,HEDENGE-CENTRE (AUTRE-EGLISE),3492.0
5461,25122,25122F29-,59,HEDENGE-HABITATIONS DISPERSEES,3492.0
5462,25122,25122G00-,737,HUPPAYE-CENTRE,3493.0
5463,25122,25122G01-,340,MOLEMBAIS-SAINT-PIERRE,3493.0
5464,25122,25122G09-,45,HUPPAYE-HABITATIONS DISPERSEES,3493.0
5465,25122,25122ZZZZ,3,NIET TE LOKALISEREN IN EEN SECTOR,
5466,25123,25123A00-,2122,REBECQ-ROGNON-CENTRE,3494.0
5467,25123,25123A01-,825,GOBARD-PUHAIN,3494.0
5468,25123,25123A082,0,LES CAYOTEUS,3494.0
5469,25123,25123A091,424,REBECQ-ROGNON-HABIT. DISP.,3494.0
5470,25123,25123A11-,227,LA GENETTE,3494.0
5471,25123,25123A19-,66,LA GENETTE-HABITATIONS DISP.,3494.0
5472,25123,25123A29-,504,PIERREUX-HAUTE FRANCHISE- LES DIX BONNIERS,3494.0
5473,25123,25123A39-,335,BOIS DE REBECQ,3494.0
5474,25123,25123B00-,641,BIERGHES-CENTRE,3495.0
5475,25123,25123B01-,93,BIERGHES-CENTRE EST,3495.0
5476,25123,25123B022,217,DUC D'ARENBERG,3495.0
5477,25123,25123B081,80,BIERGHES -HAB. DISP.-SUD,3495.0
5478,25123,25123B091,364,BIERGHES -HAB. DISP.-NORD,3495.0
5479,25123,25123B112,571,MONT PLAISIR-BOIS DU STRIHOUX,3495.0
5480,25123,25123C00-,1330,QUENAST-CENTRE,3496.0
5481,25123,25123C01-,657,GENDARMERIE,3496.0
5482,25123,25123C043,162,LE CHENOIS,3496.0
5483,25123,25123C07-,281,BUISSOT,3496.0
5484,25123,25123C082,4,CROEN,3496.0
5485,25123,25123C091,0,BOIS DU CHENOIS,3496.0
5486,25123,25123C10-,677,CHAUSSEE DE MONS,3496.0
5487,25123,25123C19-,120,COIN PERDU - BOIS-DE-NEPPE,3496.0
5488,25123,25123D02-,198,WISBECQ,3497.0
5489,25123,25123D080,968,CROLY,3497.0
5490,25123,25123D093,112,QUENESTINES,3497.0
5491,25123,25123ZZZZ,4,NIET TE LOKALISEREN IN EEN SECTOR,
5492,25124,25124A001,861,WALHAIN-SAINT-PAUL-CENTRE,3498.0
5493,25124,25124A012,543,ST-PAUL,3498.0
5494,25124,25124A090,286,WALHAIN-SAINT-PAUL-HAB. DISP.,3498.0
5495,25124,25124A10-,320,SART-LEZ-WALHAIN-CENTRE,3498.0
5496,25124,25124A19-,97,SART-LEZ-WALHAIN -HAB. DISP.,3498.0
5497,25124,25124A20-,782,PERBAIS-CENTRE,3498.0
5498,25124,25124A29-,26,PERBAIS-HABITATIONS DISP.,3498.0
5499,25124,25124B00-,405,NIL-ST-VINCENT-ST-MARTIN-CENT.,3499.0
5500,25124,25124B010,693,NIL-SAINT-MARTIN,3499.0
5501,25124,25124B02-,325,NIL-ABBESSE,3499.0
5502,25124,25124B082,0,LE FONDS DES VEAUX,3499.0
5503,25124,25124B091,163,NIL-ST-VINCENT-ST-MARTIN - HABITATIONS DISPERSEES EST,3499.0
5504,25124,25124B11-,197,NIL-PIERREUX,3499.0
5505,25124,25124B19-,544,LES HAYETTES-HAB. DISP. OUEST,3499.0
5506,25124,25124C000,855,TOURINNES-SAINT-LAMBERT-CENTRE,3500.0
5507,25124,25124C01-,171,LIBERSART,3500.0
5508,25124,25124C02-,170,COMMUNE,3500.0
5509,25124,25124C082,39,LES GORLETTES -HAB. DISP.,3500.0
5510,25124,25124C091,162,TOURINNES-SAINT-LAMBERT - HABITATIONS DISPERSEES SUD,3500.0
5511,25124,25124C11-,745,LERINNES-CENTRE,3500.0
5512,25124,25124C19-,63,LERINNES-HABITATIONS DISP.,3500.0
5513,25124,25124ZZZZ,1,NIET TE LOKALISEREN IN EEN SECTOR,
5514,31003,31003A001,1190,BEERNEM-CENTRUM,1575.0
5515,31003,31003A012,447,ROLLEBAAN - KASTEELDREEF,1575.0
5516,31003,31003A09-,821,BEERNEM-VERSPREIDE BEWONING,1575.0
5517,31003,31003A10-,1964,BLOEMENDALE - TURKIJE,1575.0
5518,31003,31003A11-,1908,DE DUINE - STATIONSWIJK,1575.0
5519,31003,31003A18-,769,BULSKAMPVELD-BLOMMEKE-HULSTLO,1576.0
5520,31003,31003A19-,416,MEERBERG - GEVAARTS,1575.0
5521,31003,31003B000,1589,OEDELEM-CENTRUM,1577.0
5522,31003,31003B011,462,HAVERBILKEN,1577.0
5523,31003,31003B02-,1330,'T MOLENTJE,1577.0
5524,31003,31003B03-,433,VLIEGENDE PAARD,1577.0
5525,31003,31003B082,241,DOORN,1577.0
5526,31003,31003B091,1387,OEDELEM-VERSPREIDE BEWONING,1577.0
5527,31003,31003B10-,500,OOSTVELD-KERN,1578.0
5528,31003,31003B19-,258,KAPPERSHOEK - ZELDONK,1578.0
5529,31003,31003B212,160,MAANDAGSE,1577.0
5530,31003,31003B293,50,BOELARE - BEVERHOUTSVELD,1577.0
5531,31003,31003C000,1265,SINT-JORIS - CENTRUM,1579.0
5532,31003,31003C01-,339,VAART - NOORD,1579.0
5533,31003,31003C082,108,VIJVERS,1579.0
5534,31003,31003C091,208,SINT-JORIS -VERSPR. BEW.-NOORD,1579.0
5535,31003,31003ZZZZ,0,NIET TE LOKALISEREN IN EEN SECTOR,
5536,31004,31004A00-,2643,BLANKENBERGE-CENTRUM,1580.0
5537,31004,31004A01-,3171,KONINGINLAAN,1581.0
5538,31004,31004A02-,558,STATION,1581.0
5539,31004,31004A03-,1486,DE SWERTLAAN,1582.0
5540,31004,31004A04-,2064,MARKTWIJK,1580.0
5541,31004,31004A051,944,ZEEDIJK - PIER,1581.0
5542,31004,31004A082,0,ZEEDIJK - OOST,1581.0
5543,31004,31004A11-,1144,SPUIKOM,1583.0
5544,31004,31004A12-,651,VISSERSHAVEN,1583.0
5545,31004,31004B00-,1012,UITKERKE-CENTRUM,1584.0
5546,31004,31004B01-,1311,COLOMBUS,1584.0
5547,31004,31004B02-,474,BRUGSE STEENWEG,1584.0
5548,31004,31004B03-,2356,LINDENHOF - HOOGPLAAT,1584.0
5549,31004,31004B042,978,POLDER,1584.0
5550,31004,31004B053,771,MOLENHOEK,1584.0
5551,31004,31004B0MA,56,AMBACHTZONE,1584.0
5552,31004,31004B0PA,446,UITKERKE-VERSPREIDE BEWONING,1584.0
5553,31004,31004B114,410,LINDENHOF - UITBREIDING,1584.0
5554,31004,31004X0JQ,0,STRAND,
5555,31004,31004ZZZZ,4,NIET TE LOKALISEREN IN EEN SECTOR,
5556,31005,3100514MQ,0,MBZ,1615.0
5557,31005,3100597MQ,0,VOORHAVEN,1616.0
5558,31005,31005A001,1112,BRUGGE-CENTRUM - BELFORT,1585.0
5559,31005,31005A012,868,SINT-WALBURGA,1586.0
5560,31005,31005A023,1053,SINT-SALVATOR,1587.0
5561,31005,31005A101,1169,CANADABRUG,1588.0
5562,31005,31005A11-,1486,STUBBEKWARTIER,1588.0
5563,31005,31005A122,1988,KRISTUS-KONING,1588.0
5564,31005,31005A201,1951,SINT-PIETERS - WIJNENBERG,1589.0
5565,31005,31005A211,1465,SINT-PIETERS - MOLEN,1590.0
5566,31005,31005A22-,1740,SINT-PIETERS - ZEVENEKE,1591.0
5567,31005,31005A232,583,DUIVENSLAG,1591.0
5568,31005,31005A242,1428,VEEMARKT,1589.0
5569,31005,31005A2MA,4,AZ SINT-JAN,1592.0
5570,31005,31005A2PA,198,BLAUWE TOREN,1592.0
5571,31005,31005A301,1730,SINT-JOZEF,1593.0
5572,31005,31005A312,679,FORT LAPIN,1593.0
5573,31005,31005A323,978,BOMMELBEEK,1593.0
5574,31005,31005A334,1261,NOORWEGSE KAAI,1593.0
5575,31005,31005A342,429,KRUISABELE,1594.0
5576,31005,31005A37-,353,DOKKEN,1595.0
5577,31005,31005A391,63,TEN BERGE,1594.0
